room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7158854,37488151,Entire home/apt,Manhattan,Financial District,4.0,5.0,,,170.0,1.0,40.705275,-74.009102,2015-09-10 02:58:38.962058
6089070,5006781,Entire home/apt,Queens,Long Island City,15.0,4.0,,,100.0,1.0,40.754379,-73.93472,2015-09-10 02:58:38.962058
7808565,6947307,Private room,Brooklyn,Williamsburg,,4.0,,,75.0,1.0,40.704968,-73.941943,2015-09-10 02:58:38.962058
1091534,5997316,Entire home/apt,Manhattan,Lower East Side,99.0,4.5,,,132.0,2.0,40.721826,-73.988702,2015-09-10 02:58:38.962058
2939514,15008600,Entire home/apt,Brooklyn,Brooklyn Heights,3.0,5.0,,,185.0,3.0,40.698589,-73.994337,2015-09-10 02:58:38.962058
7983565,42134279,Entire home/apt,Manhattan,Chinatown,,5.0,,,175.0,1.0,40.717764,-73.993144,2015-09-10 12:27:41.820482
7388457,2667602,Private room,Brooklyn,Bedford-Stuyvesant,,,,,50.0,1.0,40.695276,-73.942455,2015-09-10 02:58:38.962058
5413759,28063590,Entire home/apt,Manhattan,Upper East Side,3.0,4.5,,,120.0,3.0,40.776003,-73.951559,2015-09-10 02:58:38.962058
2201398,11230523,Private room,Queens,Kew Gardens,10.0,5.0,,,89.0,1.0,40.705957,-73.8298,2015-09-10 02:58:38.962058
2941688,14944507,Shared room,Manhattan,Chelsea,32.0,5.0,,,79.0,1.0,40.738774,-73.998628,2015-09-10 02:58:38.962058
2362371,11066377,Private room,Brooklyn,Prospect-Lefferts Gardens,,,,,200.0,1.0,40.660301,-73.959863,2015-09-10 02:58:38.962058
6326633,538050,Private room,Brooklyn,Columbia St,,,,,70.0,2.0,40.680827,-74.003667,2015-09-10 02:58:38.962058
4637146,1755097,Entire home/apt,Brooklyn,Bedford-Stuyvesant,24.0,5.0,,,145.0,1.0,40.690842,-73.93079,2015-09-10 02:58:38.962058
1545269,105445,Entire home/apt,Brooklyn,Prospect Heights,9.0,5.0,,,109.0,1.0,40.67801,-73.964133,2015-09-10 02:58:38.962058
58515,272189,Entire home/apt,Manhattan,Upper East Side,31.0,4.5,,,147.0,7.0,40.771545,-73.950821,2015-09-10 02:58:38.962058
6726702,7588851,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,,,,,100.0,5.0,40.663703,-73.946441,2015-09-10 02:58:38.962058
8091080,42730216,Entire home/apt,Manhattan,Upper East Side,,,,,160.0,3.0,40.761661,-73.961568,2015-09-10 15:27:56.244744
1578441,1415786,Private room,Brooklyn,Williamsburg,6.0,4.0,,,150.0,2.0,40.709699,-73.96261,2015-09-10 02:58:38.962058
3757859,10877850,Private room,Brooklyn,Williamsburg,43.0,4.5,,,90.0,1.0,40.705565,-73.936528,2015-09-10 02:58:38.962058
501082,2471671,Private room,Manhattan,Harlem,143.0,5.0,,,85.0,2.0,40.82392,-73.942049,2015-09-10 02:58:38.962058
1373658,7443955,Private room,Brooklyn,Park Slope,9.0,5.0,,,120.0,2.0,40.670122,-73.985009,2015-09-10 02:58:38.962058
4412332,3361969,Entire home/apt,Manhattan,Upper East Side,5.0,4.5,,,100.0,1.0,40.775887,-73.948708,2015-09-10 02:58:38.962058
6234725,31806795,Entire home/apt,Manhattan,West Village,11.0,5.0,,,945.0,1.0,40.739245,-74.007975,2015-09-10 02:58:38.962058
1877255,7748646,Private room,Manhattan,Upper East Side,54.0,4.5,,,90.0,3.0,40.778901,-73.953111,2015-09-10 02:58:38.962058
3915933,4520649,Entire home/apt,Brooklyn,Williamsburg,8.0,5.0,,,350.0,3.0,40.715105,-73.966292,2015-09-10 02:58:38.962058
1104567,6058391,Entire home/apt,Queens,Kew Gardens,21.0,5.0,,,130.0,3.0,40.708494,-73.828514,2015-09-10 02:58:38.962058
1450568,7697795,Private room,Brooklyn,Crown Heights,26.0,4.5,,,125.0,2.0,40.677166,-73.930829,2015-09-10 02:58:38.962058
6401739,33379938,Private room,Brooklyn,Crown Heights,11.0,5.0,,,200.0,1.0,40.669365,-73.934939,2015-09-10 02:58:38.962058
2687269,3370169,Private room,Brooklyn,Bushwick,13.0,5.0,,,70.0,2.0,40.699702,-73.928855,2015-09-10 02:58:38.962058
44372,194685,Entire home/apt,Manhattan,Financial District,4.0,4.5,,,550.0,4.0,40.710244,-74.007453,2015-09-10 02:58:38.962058
6640144,34512551,Entire home/apt,Manhattan,Upper East Side,,5.0,,,350.0,1.0,40.771941,-73.961724,2015-09-10 02:58:38.962058
7133934,5148966,Private room,Brooklyn,Greenpoint,,,,,70.0,4.0,40.725609,-73.952699,2015-09-10 04:30:10.891265
2284060,8703609,Entire home/apt,Manhattan,East Harlem,8.0,4.5,,,150.0,1.0,40.796601,-73.937392,2015-09-10 02:58:38.962058
7629361,12300501,Entire home/apt,Manhattan,Upper West Side,,,,,235.0,12.0,40.79051,-73.977254,2015-09-10 02:58:38.962058
7396407,38751787,Entire home/apt,Manhattan,Flatiron District,3.0,5.0,,,190.0,1.0,40.742829,-73.992821,2015-09-10 02:58:38.962058
4270409,21845215,Entire home/apt,Manhattan,Financial District,,4.0,,,250.0,3.0,40.706158,-74.015348,2015-09-10 02:58:38.962058
1712338,5990122,Shared room,Manhattan,Midtown,10.0,4.5,,,99.0,1.0,40.750266,-73.987957,2015-09-10 02:58:38.962058
1190567,4124346,Entire home/apt,Manhattan,Gramercy,4.0,4.0,,,170.0,4.0,40.735516,-73.982115,2015-09-10 02:58:38.962058
2471108,12637520,Entire home/apt,Brooklyn,Boerum Hill,,4.5,,,160.0,2.0,40.68955,-73.988846,2015-09-10 02:58:38.962058
5344557,21412110,Private room,Manhattan,Hell's Kitchen,12.0,5.0,,,150.0,1.0,40.764102,-73.988373,2015-09-10 02:58:38.962058
566746,140555,Entire home/apt,Queens,Astoria,11.0,4.0,,,125.0,1.0,40.759658,-73.913233,2015-09-10 02:58:38.962058
7501292,5565918,Entire home/apt,Brooklyn,Bedford-Stuyvesant,,4.0,,,99.0,3.0,40.691407,-73.934004,2015-09-10 02:58:38.962058
4596667,23818224,Entire home/apt,Brooklyn,Boerum Hill,4.0,4.5,,,200.0,4.0,40.688501,-73.990811,2015-09-10 02:58:38.962058
7530545,8293900,Private room,Brooklyn,Bushwick,,,,,50.0,14.0,40.703174,-73.919285,2015-09-10 02:58:38.962058
7972046,37993298,Private room,Brooklyn,Crown Heights,3.0,4.0,,,30.0,1.0,40.674237,-73.951408,2015-09-10 03:51:13.450846
140223,322716,Private room,Brooklyn,Crown Heights,14.0,4.0,,,49.0,7.0,40.669924,-73.947911,2015-09-10 02:58:38.962058
5297150,27435723,Entire home/apt,Queens,Long Island City,,5.0,,,200.0,3.0,40.748966,-73.940893,2015-09-10 02:58:38.962058
1596669,2279438,Private room,Brooklyn,Clinton Hill,,,,,97.0,18.0,40.685873,-73.96226,2015-09-10 02:58:38.962058
450699,2223977,Private room,Manhattan,East Village,3.0,5.0,,,90.0,7.0,40.723358,-73.983752,2015-09-10 02:58:38.962058
3685433,15817252,Entire home/apt,Brooklyn,Clinton Hill,4.0,4.5,,,100.0,5.0,40.695926,-73.969537,2015-09-10 02:58:38.962058
363721,1837513,Private room,Manhattan,Chelsea,19.0,4.5,,,110.0,14.0,40.745738,-73.995186,2015-09-10 02:58:38.962058
3832932,15192022,Shared room,Brooklyn,Sunset Park,,5.0,,,45.0,1.0,40.647515,-74.005901,2015-09-10 02:58:38.962058
479263,2373905,Entire home/apt,Brooklyn,Williamsburg,24.0,5.0,,,3400.0,30.0,40.720801,-73.960938,2015-09-10 02:58:38.962058
4992587,2339384,Private room,Brooklyn,Crown Heights,,5.0,,,50.0,1.0,40.676482,-73.960524,2015-09-10 02:58:38.962058
4438029,974868,Entire home/apt,Manhattan,Chelsea,7.0,4.5,,,390.0,1.0,40.746346,-73.996035,2015-09-10 02:58:38.962058
7935958,41847798,Shared room,Brooklyn,Bushwick,,,,,30.0,1.0,40.695752,-73.916354,2015-09-10 17:27:37.893842
809929,4260203,Entire home/apt,Manhattan,West Village,9.0,5.0,,,210.0,2.0,40.735109,-74.001821,2015-09-10 02:58:38.962058
7112684,26998839,Entire home/apt,Brooklyn,Williamsburg,,,,,115.0,1.0,40.706839,-73.938541,2015-09-10 02:58:38.962058
3626269,12755766,Entire home/apt,Brooklyn,Williamsburg,3.0,5.0,,,250.0,4.0,40.708394,-73.947586,2015-09-10 02:58:38.962058
7494674,39252952,Entire home/apt,Brooklyn,Williamsburg,,4.5,,,135.0,1.0,40.718494,-73.956476,2015-09-10 02:58:38.962058
832762,4358407,Entire home/apt,Manhattan,Chinatown,32.0,4.5,,,135.0,,40.715494,-73.990332,2015-09-10 02:58:38.962058
472141,2308387,Entire home/apt,Queens,Astoria,,,,,175.0,4.0,40.766225,-73.927034,2015-09-10 02:58:38.962058
816637,1099716,Private room,Queens,Sunnyside,29.0,4.5,,,108.0,2.0,40.742628,-73.92476,2015-09-10 02:58:38.962058
4288330,14535180,Entire home/apt,Queens,Ridgewood,14.0,5.0,,,130.0,3.0,40.708083,-73.907249,2015-09-10 02:58:38.962058
4287780,18394402,Private room,Brooklyn,Bushwick,,,,,100.0,1.0,40.708003,-73.919938,2015-09-10 02:58:38.962058
2059968,3692309,Private room,Manhattan,Upper West Side,26.0,5.0,,,99.0,2.0,40.798084,-73.961557,2015-09-10 02:58:38.962058
4112236,21335945,Entire home/apt,Brooklyn,Williamsburg,5.0,5.0,,,125.0,2.0,40.706313,-73.942953,2015-09-10 02:58:38.962058
4758223,23226713,Private room,Manhattan,Harlem,6.0,4.0,,,125.0,1.0,40.812481,-73.952045,2015-09-10 02:58:38.962058
14374,2339,Entire home/apt,Manhattan,East Village,98.0,4.5,,,270.0,3.0,40.722071,-73.983963,2015-09-10 02:58:38.962058
4631532,9832158,Private room,Brooklyn,Bedford-Stuyvesant,10.0,4.5,,,74.0,1.0,40.685049,-73.957227,2015-09-10 02:58:38.962058
3025885,1153779,Entire home/apt,Manhattan,Hell's Kitchen,48.0,5.0,,,600.0,1.0,40.757621,-73.989903,2015-09-10 02:58:38.962058
7842141,1895426,Private room,Manhattan,East Village,,2.0,,,48.0,1.0,40.729007,-73.980682,2015-09-10 04:11:37.898202
6932760,19781267,Entire home/apt,Manhattan,Upper East Side,4.0,4.5,,,125.0,1.0,40.773982,-73.949533,2015-09-10 02:58:38.962058
4670580,10295950,Private room,Manhattan,East Harlem,7.0,4.0,,,59.0,3.0,40.802583,-73.940692,2015-09-10 02:58:38.962058
3581153,18038832,Entire home/apt,Manhattan,Chelsea,8.0,5.0,,,230.0,2.0,40.747667,-73.993932,2015-09-10 02:58:38.962058
7340280,38404959,Entire home/apt,Queens,Ditmars Steinway,,,,,150.0,1.0,40.777432,-73.910457,2015-09-10 02:58:38.962058
6692633,481921,Entire home/apt,Brooklyn,Prospect Heights,5.0,4.5,,,340.0,2.0,40.676036,-73.968749,2015-09-10 02:58:38.962058
743549,3895748,Private room,Manhattan,Chinatown,41.0,5.0,,,80.0,3.0,40.714079,-73.993025,2015-09-10 02:58:38.962058
498038,2459020,Entire home/apt,Manhattan,Washington Heights,53.0,4.5,,,150.0,2.0,40.843549,-73.942951,2015-09-10 02:58:38.962058
2372540,12119624,Entire home/apt,Brooklyn,Crown Heights,6.0,4.5,,,100.0,1.0,40.674632,-73.952807,2015-09-10 02:58:38.962058
2670268,9499210,Entire home/apt,Manhattan,Chelsea,,,,,350.0,7.0,40.746656,-74.004632,2015-09-10 02:58:38.962058
197753,964482,Private room,Manhattan,Harlem,125.0,4.5,,,75.0,1.0,40.831269,-73.947184,2015-09-10 02:58:38.962058
4517177,23419852,Entire home/apt,Queens,Long Island City,9.0,5.0,,,170.0,1.0,40.742362,-73.956406,2015-09-10 02:58:38.962058
7438240,38964159,Entire home/apt,Manhattan,East Village,,5.0,,,145.0,6.0,40.728368,-73.981667,2015-09-10 02:58:38.962058
4630065,23976545,Private room,Manhattan,Upper West Side,4.0,4.5,,,120.0,1.0,40.803031,-73.9683,2015-09-10 02:58:38.962058
6655895,34836772,Entire home/apt,Brooklyn,Carroll Gardens,3.0,5.0,,,250.0,5.0,40.67682,-73.997402,2015-09-10 02:58:38.962058
658963,3312247,Entire home/apt,Manhattan,Hell's Kitchen,8.0,4.5,,,150.0,3.0,40.762469,-73.989448,2015-09-10 02:58:38.962058
8195034,42518458,Private room,Brooklyn,Williamsburg,,5.0,,,94.0,1.0,40.706245,-73.936186,2015-09-10 06:47:10.458806
2037921,2527165,Entire home/apt,Manhattan,East Village,5.0,4.5,,,110.0,2.0,40.721711,-73.977984,2015-09-10 02:58:38.962058
2396249,10665095,Private room,Brooklyn,Crown Heights,7.0,4.5,,,60.0,1.0,40.673257,-73.959421,2015-09-10 02:58:38.962058
4183801,21706654,Entire home/apt,Brooklyn,Bedford-Stuyvesant,12.0,4.5,,,110.0,,40.684538,-73.931776,2015-09-10 02:58:38.962058
7957397,7990949,Entire home/apt,Brooklyn,Bedford-Stuyvesant,,5.0,,,70.0,4.0,40.678531,-73.948784,2015-09-10 08:40:26.130186
5190411,69139,Private room,Brooklyn,Williamsburg,,,,,95.0,2.0,40.704529,-73.945188,2015-09-10 02:58:38.962058
314407,1615600,Entire home/apt,Manhattan,East Village,15.0,5.0,,,169.0,2.0,40.72414,-73.980771,2015-09-10 02:58:38.962058
4402064,3009718,Private room,Brooklyn,Bedford-Stuyvesant,,,,,86.0,3.0,40.686897,-73.957004,2015-09-10 02:58:38.962058
2864388,14061862,Private room,Brooklyn,Williamsburg,45.0,4.5,,,95.0,1.0,40.712585,-73.963264,2015-09-10 02:58:38.962058
1645915,1967871,Entire home/apt,Brooklyn,South Slope,59.0,4.5,,,110.0,3.0,40.666234,-73.982171,2015-09-10 02:58:38.962058
2905768,12095101,Entire home/apt,Manhattan,Hell's Kitchen,,4.5,,,140.0,20.0,40.763632,-73.99309,2015-09-10 02:58:38.962058
1059889,4442608,Private room,Manhattan,East Harlem,,5.0,,,60.0,15.0,40.804601,-73.940163,2015-09-10 02:58:38.962058
676257,1465539,Private room,Manhattan,Kips Bay,20.0,4.5,,,65.0,5.0,40.741657,-73.978111,2015-09-10 02:58:38.962058
310152,1594995,Entire home/apt,Brooklyn,Clinton Hill,12.0,5.0,,,79.0,4.0,40.683222,-73.964462,2015-09-10 02:58:38.962058
5760036,19456791,Entire home/apt,Manhattan,Midtown,3.0,5.0,,,299.0,4.0,40.76483,-73.976921,2015-09-10 02:58:38.962058
6335490,4365980,Entire home/apt,Manhattan,Gramercy,,3.0,,,196.0,1.0,40.734382,-73.986387,2015-09-10 02:58:38.962058
4538238,3473330,Entire home/apt,Manhattan,Kips Bay,4.0,5.0,,,150.0,3.0,40.740099,-73.979943,2015-09-10 02:58:38.962058
3939128,14989994,Private room,Brooklyn,Williamsburg,30.0,4.5,,,110.0,1.0,40.709654,-73.923587,2015-09-10 02:58:38.962058
7006695,477080,Private room,Brooklyn,Bushwick,9.0,5.0,,,92.0,1.0,40.700232,-73.929486,2015-09-10 02:58:38.962058
8110788,3758047,Private room,Brooklyn,Crown Heights,,,,,70.0,2.0,40.664813,-73.95588,2015-09-10 03:51:37.164078
7010003,21502359,Private room,Manhattan,Chelsea,,,,,155.0,,40.744349,-73.99724,2015-09-10 02:58:38.962058
2295924,9324146,Entire home/apt,Manhattan,East Village,,,,,1368.0,1.0,40.731273,-73.985941,2015-09-10 02:58:38.962058
4516552,5394192,Entire home/apt,Manhattan,Upper West Side,4.0,5.0,,,120.0,10.0,40.777847,-73.979422,2015-09-10 02:58:38.962058
3616003,18219988,Entire home/apt,Brooklyn,Flatbush,38.0,4.5,,,90.0,1.0,40.639805,-73.95712,2015-09-10 02:58:38.962058
4067861,21096602,Private room,Brooklyn,East Flatbush,,,,,65.0,1.0,40.644345,-73.948312,2015-09-10 02:58:38.962058
1576883,6866353,Private room,Brooklyn,Bushwick,5.0,4.5,,,66.0,2.0,40.685846,-73.906859,2015-09-10 02:58:38.962058
1092760,5887081,Entire home/apt,Brooklyn,Bedford-Stuyvesant,71.0,4.5,,,103.0,4.0,40.690335,-73.953212,2015-09-10 02:58:38.962058
610015,2592038,Entire home/apt,Manhattan,Upper West Side,3.0,5.0,,,200.0,6.0,40.798382,-73.9713,2015-09-10 02:58:38.962058
1850695,9665594,Private room,Manhattan,Morningside Heights,,4.0,,,70.0,6.0,40.807379,-73.958552,2015-09-10 02:58:38.962058
2344751,8956319,Entire home/apt,Manhattan,West Village,17.0,4.5,,,395.0,2.0,40.737724,-74.004406,2015-09-10 02:58:38.962058
5277021,351938,Entire home/apt,Brooklyn,Cobble Hill,,,,,1800.0,1.0,40.686757,-74.00011,2015-09-10 02:58:38.962058
834190,2369681,Private room,Manhattan,Lower East Side,159.0,5.0,,,100.0,2.0,40.719212,-73.991159,2015-09-10 02:58:38.962058
7054405,36999491,Private room,Brooklyn,Flatbush,,,,,80.0,1.0,40.653262,-73.960109,2015-09-10 02:58:38.962058
867721,4509849,Private room,Brooklyn,Bedford-Stuyvesant,53.0,4.5,,,72.0,3.0,40.683437,-73.921891,2015-09-10 02:58:38.962058
2182783,11130668,Entire home/apt,Manhattan,Hell's Kitchen,,,,,500.0,1.0,40.75936,-73.991377,2015-09-10 02:58:38.962058
7226624,6407741,Private room,Brooklyn,Bedford-Stuyvesant,,,,,39.0,1.0,40.694992,-73.946897,2015-09-10 02:58:38.962058
2694288,8087520,Entire home/apt,Brooklyn,Clinton Hill,22.0,4.5,,,156.0,5.0,40.683098,-73.966892,2015-09-10 02:58:38.962058
5220484,24836095,Private room,Brooklyn,Bedford-Stuyvesant,,,,,80.0,1.0,40.69465,-73.946455,2015-09-10 02:58:38.962058
5210757,4324286,Entire home/apt,Manhattan,East Harlem,,,,,150.0,21.0,40.809348,-73.939872,2015-09-10 02:58:38.962058
6982967,36613427,Private room,Brooklyn,Prospect-Lefferts Gardens,,,,,95.0,1.0,40.658134,-73.954632,2015-09-10 02:58:38.962058
4172551,498027,Entire home/apt,Brooklyn,Williamsburg,3.0,5.0,,,180.0,2.0,40.70339,-73.933484,2015-09-10 02:58:38.962058
3093240,7136700,Private room,Brooklyn,Crown Heights,18.0,4.5,,,65.0,3.0,40.671038,-73.945622,2015-09-10 02:58:38.962058
6270975,4892237,Entire home/apt,Manhattan,Upper East Side,,,,,1000.0,1.0,40.763674,-73.967842,2015-09-10 02:58:38.962058
1235205,2675843,Entire home/apt,Manhattan,Hell's Kitchen,117.0,5.0,,,175.0,2.0,40.76507,-73.99046,2015-09-10 02:58:38.962058
1710430,4103257,Entire home/apt,Manhattan,East Harlem,9.0,4.0,,,3650.0,30.0,40.796701,-73.930391,2015-09-10 02:58:38.962058
4605073,12162966,Entire home/apt,Manhattan,Upper West Side,12.0,4.5,,,175.0,2.0,40.775772,-73.978958,2015-09-10 02:58:38.962058
816503,3789027,Entire home/apt,Brooklyn,Bedford-Stuyvesant,58.0,4.0,,,75.0,1.0,40.69492,-73.948831,2015-09-10 02:58:38.962058
2610922,10644235,Private room,Brooklyn,Bedford-Stuyvesant,,5.0,,,88.0,1.0,40.691563,-73.959249,2015-09-10 03:12:21.767274
7453690,106936,Entire home/apt,Manhattan,Upper West Side,,5.0,,,199.0,3.0,40.781047,-73.974951,2015-09-10 15:51:46.311424
4286844,21138201,Entire home/apt,Manhattan,Chelsea,,4.0,,,200.0,5.0,40.745913,-73.992573,2015-09-10 02:58:38.962058
4707061,24329419,Entire home/apt,Brooklyn,Boerum Hill,,,,,150.0,1.0,40.686831,-73.984476,2015-09-10 02:58:38.962058
4362474,13481367,Entire home/apt,Manhattan,East Village,6.0,5.0,,,199.0,2.0,40.72841,-73.982309,2015-09-10 02:58:38.962058
8098885,24324765,Private room,Brooklyn,Bushwick,,,,,79.0,1.0,40.700962,-73.923001,2015-09-10 03:34:44.628232
1944211,10056371,Entire home/apt,Brooklyn,Bedford-Stuyvesant,6.0,4.5,,,150.0,3.0,40.698487,-73.947466,2015-09-10 02:58:38.962058
4690677,19007585,Entire home/apt,Manhattan,Flatiron District,6.0,5.0,,,115.0,7.0,40.743999,-73.990696,2015-09-10 02:58:38.962058
1902962,9879442,Entire home/apt,Manhattan,Lower East Side,9.0,5.0,,,165.0,5.0,40.720831,-73.990529,2015-09-10 02:58:38.962058
6035510,10877850,Shared room,Brooklyn,Williamsburg,15.0,5.0,,,49.0,1.0,40.705247,-73.938037,2015-09-10 02:58:38.962058
370025,743602,Entire home/apt,Manhattan,West Village,14.0,5.0,,,300.0,2.0,40.73785,-74.008848,2015-09-10 02:58:38.962058
4624070,6076841,Private room,Brooklyn,Williamsburg,,3.0,,,50.0,1.0,40.715466,-73.951184,2015-09-10 02:58:38.962058
3236774,16378057,Private room,Brooklyn,Windsor Terrace,5.0,4.5,,,1200.0,30.0,40.652635,-73.979985,2015-09-10 02:58:38.962058
2026537,685876,Private room,Brooklyn,Williamsburg,6.0,4.5,,,70.0,2.0,40.713169,-73.964139,2015-09-10 02:58:38.962058
6661170,1172109,Private room,Brooklyn,Bedford-Stuyvesant,14.0,4.5,,,62.0,1.0,40.682372,-73.935604,2015-09-10 02:58:38.962058
5672879,11123321,Private room,Manhattan,Morningside Heights,9.0,5.0,,,62.0,4.0,40.8075,-73.966778,2015-09-10 02:58:38.962058
61470,297666,Entire home/apt,Manhattan,Harlem,,4.5,,,200.0,6.0,40.813029,-73.944942,2015-09-10 02:58:38.962058
2927395,14948275,Private room,Manhattan,Morningside Heights,30.0,5.0,,,120.0,1.0,40.806404,-73.965158,2015-09-10 02:58:38.962058
7715624,23801224,Private room,Bronx,Fordham,,,,,150.0,7.0,40.863675,-73.895278,2015-09-10 02:58:38.962058
1680864,8890091,Entire home/apt,Brooklyn,Bedford-Stuyvesant,6.0,4.5,,,200.0,3.0,40.687091,-73.955785,2015-09-10 02:58:38.962058
1609799,8573541,Private room,Manhattan,Hell's Kitchen,,3.5,,,150.0,1.0,40.762339,-73.998024,2015-09-10 02:58:38.962058
1847434,9632747,Entire home/apt,Brooklyn,Bedford-Stuyvesant,29.0,5.0,,,140.0,4.0,40.684888,-73.954732,2015-09-10 02:58:38.962058
3550423,13833300,Entire home/apt,Queens,Elmhurst,,4.0,,,79.0,3.0,40.733983,-73.864779,2015-09-10 02:58:38.962058
3173685,5698244,Entire home/apt,Manhattan,West Village,33.0,5.0,,,195.0,2.0,40.729138,-74.00461,2015-09-10 02:58:38.962058
607735,3011547,Entire home/apt,Brooklyn,Gowanus,28.0,5.0,,,300.0,2.0,40.684656,-73.988713,2015-09-10 02:58:38.962058
894015,4622027,Entire home/apt,Brooklyn,Bedford-Stuyvesant,63.0,5.0,,,149.0,2.0,40.681939,-73.928956,2015-09-10 02:58:38.962058
6599801,34526808,Entire home/apt,Brooklyn,Cobble Hill,,5.0,,,95.0,2.0,40.687812,-73.999429,2015-09-10 02:58:38.962058
7492539,6004716,Private room,Queens,Astoria,,,,,75.0,1.0,40.757297,-73.927733,2015-09-10 02:58:38.962058
1263054,129318,Entire home/apt,Brooklyn,Greenpoint,22.0,5.0,,,225.0,1.0,40.730975,-73.955831,2015-09-10 02:58:38.962058
787992,2675843,Entire home/apt,Manhattan,Hell's Kitchen,138.0,4.5,,,175.0,2.0,40.764727,-73.988278,2015-09-10 02:58:38.962058
6612751,1911420,Entire home/apt,Manhattan,Hell's Kitchen,7.0,4.5,,,259.0,3.0,40.765785,-73.988536,2015-09-10 02:58:38.962058
695002,1443121,Entire home/apt,Manhattan,East Village,80.0,4.5,,,4600.0,30.0,40.729685,-73.981148,2015-09-10 02:58:38.962058
344576,1748259,Entire home/apt,Manhattan,Upper West Side,,,,,7500.0,90.0,40.775953,-73.991989,2015-09-10 02:58:38.962058
4335047,2698515,Entire home/apt,Manhattan,Financial District,31.0,4.5,,,372.0,3.0,40.709861,-74.00731,2015-09-10 02:58:38.962058
5955437,12014234,Private room,Queens,Sunnyside,15.0,4.5,,,75.0,3.0,40.747897,-73.913103,2015-09-10 02:58:38.962058
1527901,4144342,Private room,Brooklyn,Bedford-Stuyvesant,44.0,3.5,,,79.0,2.0,40.683746,-73.955141,2015-09-10 02:58:38.962058
