room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6436,14063,Entire home/apt,Brooklyn,Williamsburg,18,5.0,4,1.0,141.0,2.0,40.711308,-73.953555,2015-02-28 00:38:15.856
6775,7351,Private room,Brooklyn,Clinton Hill,34,4.5,4,1.0,95.0,2.0,40.684262,-73.964639,2015-02-28 08:09:36.837
6990,16800,Private room,Manhattan,East Harlem,143,5.0,1,1.0,122.0,4.0,40.789624,-73.94802,2015-02-28 04:21:21.417
7036,53179,Private room,Brooklyn,Kensington,4,5.0,2,1.0,90.0,3.0,40.645223,-73.98293,2015-02-28 08:38:14.236
7064,17297,Private room,Brooklyn,Williamsburg,7,5.0,2,1.0,206.0,2.0,40.712643,-73.958624,2015-02-28 11:19:52.527
7097,17571,Entire home/apt,Brooklyn,Fort Greene,71,5.0,2,1.0,245.0,2.0,40.691685,-73.971845,2015-02-28 14:27:53.793
7249,18667,Entire home/apt,Manhattan,NoHo,73,4.5,2,0.0,219.0,10.0,40.726144,-73.992921,2015-02-28 04:39:07.832
7258,18729,Entire home/apt,Brooklyn,Gowanus,8,5.0,4,2.0,483.0,3.0,40.67666,-73.987536,2015-02-28 05:26:55.379
7385,19531,Entire home/apt,Manhattan,Midtown,8,5.0,3,1.0,322.0,2.0,40.752456,-73.966993,2015-02-28 17:27:08.981
7540,19969,Entire home/apt,Manhattan,SoHo,46,5.0,2,1.0,496.0,1.0,40.724282,-73.997793,2015-02-28 07:53:04.083
7573,20149,Private room,Brooklyn,Williamsburg,46,5.0,2,1.0,103.0,4.0,40.707304,-73.940978,2015-02-28 11:02:38.396
7801,21207,Entire home/apt,Brooklyn,Williamsburg,10,5.0,4,,354.0,3.0,40.718418,-73.957183,2015-02-28 08:21:25.960
7816,21286,Entire home/apt,Manhattan,Upper West Side,7,5.0,4,1.0,290.0,2.0,40.78819,-73.96822,2015-02-28 09:43:54.692
7970,10496,Entire home/apt,Manhattan,Flatiron District,31,4.0,5,0.0,231.0,3.0,40.743003,-73.990652,2015-02-28 00:27:54.077
8024,22486,Private room,Brooklyn,Park Slope,66,4.5,10,1.0,167.0,1.0,40.680694,-73.977058,2015-02-28 05:16:40.327
8025,22486,Private room,Brooklyn,Park Slope,17,4.5,3,1.0,148.0,1.0,40.679895,-73.977976,2015-02-28 05:21:51.078
8110,22486,Private room,Brooklyn,Park Slope,35,4.5,2,1.0,167.0,1.0,40.680006,-73.978645,2015-02-28 13:25:38.265
8258,23684,Entire home/apt,Manhattan,Upper West Side,2,5.0,6,2.0,345.0,2.0,40.799521,-73.969146,2015-02-28 03:20:51.313
8270,23843,Entire home/apt,Manhattan,Lower East Side,15,5.0,2,1.0,225.0,5.0,40.719984,-73.986623,2015-02-28 04:21:35.751
8343,24222,Entire home/apt,Manhattan,East Village,8,5.0,6,3.0,483.0,4.0,40.724808,-73.980565,2015-02-28 11:13:48.020
8490,25183,Entire home/apt,Brooklyn,Bedford-Stuyvesant,34,4.5,5,1.0,192.0,2.0,40.683711,-73.940278,2015-02-28 01:12:48.886
9042,28578,Private room,Brooklyn,Greenpoint,2,5.0,2,1.0,77.0,2.0,40.736043,-73.956183,2015-02-28 04:44:35.747
9123,29096,Entire home/apt,Manhattan,East Village,146,5.0,2,,174.0,3.0,40.72511,-73.984501,2015-02-28 12:22:22.378
9357,30193,Entire home/apt,Manhattan,Hell's Kitchen,40,4.5,2,,193.0,5.0,40.767154,-73.985329,2015-02-28 10:14:05.208
9465,30876,Entire home/apt,Manhattan,Central Park,0,,2,1.0,290.0,2.0,40.790862,-73.965035,2015-02-28 20:27:29.328
9657,21904,Entire home/apt,Manhattan,Gramercy,7,4.5,3,1.0,251.0,3.0,40.732479,-73.982432,2015-02-28 14:28:11.217
9668,32294,Private room,Manhattan,Harlem,157,4.5,2,1.0,64.0,3.0,40.822452,-73.951036,2015-02-28 15:27:19.581
9680,32330,Entire home/apt,Manhattan,East Village,59,4.5,4,,167.0,3.0,40.724135,-73.978098,2015-02-28 16:36:02.385
9704,32045,Private room,Manhattan,Harlem,12,5.0,2,1.0,77.0,3.0,40.813053,-73.954662,2015-02-28 18:51:11.812
9782,32169,Private room,Brooklyn,Greenpoint,111,4.0,4,1.0,58.0,2.0,40.722193,-73.937619,2015-02-28 02:15:37.305
9783,32294,Private room,Manhattan,Harlem,169,4.5,2,1.0,51.0,3.0,40.821302,-73.953183,2015-02-28 02:21:14.095
9896,33279,Private room,Brooklyn,Clinton Hill,31,4.0,2,1.0,115.0,1.0,40.695366,-73.968633,2015-02-28 12:51:31.873
9985,32330,Entire home/apt,Manhattan,East Village,73,4.5,2,,167.0,3.0,40.723502,-73.978423,2015-02-27 21:27:41.929
10423,36017,Entire home/apt,Brooklyn,Prospect Heights,73,4.0,2,1.0,169.0,3.0,40.673943,-73.966039,2015-02-28 14:17:25.866
10452,35935,Private room,Brooklyn,Bedford-Stuyvesant,45,4.5,3,1.0,77.0,1.0,40.683103,-73.954731,2015-02-28 16:59:51.364
10767,38649,Private room,Manhattan,Greenwich Village,109,4.5,2,1.0,141.0,4.0,40.728022,-74.000844,2015-02-27 22:45:09.040
10950,39636,Private room,Brooklyn,Clinton Hill,22,5.0,4,1.0,129.0,2.0,40.68775,-73.964796,2015-02-28 15:37:44.741
10962,9744,Private room,Brooklyn,South Slope,86,5.0,2,1.0,118.0,4.0,40.668693,-73.987798,2015-02-28 16:48:31.714
10980,39955,Entire home/apt,Manhattan,Midtown,90,5.0,2,1.0,290.0,5.0,40.750642,-73.970604,2015-02-28 18:28:24.774
10994,33279,Entire home/apt,Manhattan,East Village,29,4.5,2,0.0,187.0,1.0,40.729975,-73.983228,2015-02-28 19:49:02.021
11174,40979,Private room,Brooklyn,Bushwick,41,4.5,2,1.0,90.0,2.0,40.704575,-73.918694,2015-02-28 12:39:36.089
11396,42275,Entire home/apt,Manhattan,Tribeca,7,5.0,4,0.0,290.0,5.0,40.717011,-74.011094,2015-02-28 09:21:25.314
11531,42924,Private room,Brooklyn,Flatbush,0,,2,1.0,160.0,2.0,40.637187,-73.963527,2015-02-27 22:22:39.962
11708,44145,Entire home/apt,Brooklyn,Bushwick,80,4.5,2,1.0,103.0,3.0,40.701856,-73.92745,2015-02-28 14:45:10.095
11777,32330,Entire home/apt,Manhattan,East Village,51,4.0,9,3.0,481.0,4.0,40.722957,-73.977921,2015-02-27 21:27:54.613
11793,32105,Entire home/apt,Manhattan,East Village,7,5.0,1,1.0,180.0,10.0,40.730049,-73.986955,2015-02-27 22:54:40.349
11900,45016,Entire home/apt,Brooklyn,Bedford-Stuyvesant,100,4.5,6,2.0,206.0,3.0,40.690177,-73.952223,2015-02-28 08:38:32.671
11929,45324,Private room,Queens,Jamaica,1,4.0,2,1.0,54.0,7.0,40.671664,-73.781145,2015-02-28 11:26:28.487
11930,45324,Private room,Queens,Jamaica,1,4.0,2,1.0,54.0,7.0,40.671446,-73.77979,2015-02-28 11:32:04.165
11931,45324,Private room,Queens,Jamaica,5,3.5,2,1.0,54.0,3.0,40.671605,-73.779671,2015-02-28 11:38:44.691
11983,45657,Entire home/apt,Manhattan,East Village,39,4.0,6,2.0,257.0,1.0,40.726606,-73.984795,2015-02-28 16:30:56.031
12048,7549,Shared room,Manhattan,Lower East Side,116,5.0,2,1.0,58.0,1.0,40.714009,-73.989171,2015-02-27 22:50:23.841
12192,46978,Private room,Manhattan,East Village,143,4.0,2,1.0,90.0,2.0,40.722901,-73.98199,2015-02-28 12:06:17.530
12303,47618,Private room,Brooklyn,Fort Greene,18,5.0,2,1.0,162.0,7.0,40.696311,-73.975327,2015-02-27 22:45:15.858
12343,47727,Entire home/apt,Manhattan,Harlem,72,5.0,3,1.0,192.0,3.0,40.81175,-73.944778,2015-02-28 02:21:33.199
12382,48247,Entire home/apt,Brooklyn,Crown Heights,117,4.5,5,2.0,122.0,3.0,40.674853,-73.94169,2015-02-28 05:49:43.289
12397,48385,Entire home/apt,Brooklyn,Bedford-Stuyvesant,18,4.5,3,2.0,130.0,3.0,40.69196,-73.930369,2015-02-28 07:13:21.559
12511,48990,Private room,Manhattan,East Village,167,4.0,2,1.0,116.0,1.0,40.724407,-73.979003,2015-02-28 18:00:53.596
12543,49163,Entire home/apt,Brooklyn,Williamsburg,9,4.5,4,2.0,322.0,3.0,40.712227,-73.941463,2015-02-28 21:07:22.890
12549,49194,Private room,Manhattan,Harlem,3,4.5,2,1.0,96.0,1.0,40.82946,-73.94855,2015-02-27 21:49:07.251
12579,49366,Entire home/apt,Brooklyn,Clinton Hill,12,5.0,3,2.0,404.0,3.0,40.684782,-73.966745,2015-02-28 00:33:15.271
12595,49518,Private room,Manhattan,Hell's Kitchen,82,5.0,6,1.0,372.0,2.0,40.756101,-73.996303,2015-02-28 01:59:52.301
12596,62745,Entire home/apt,Manhattan,Upper East Side,67,4.5,5,2.0,192.0,1.0,40.770581,-73.950761,2015-02-28 02:05:26.936
12622,49623,Private room,Manhattan,East Village,20,5.0,2,1.0,76.0,11.0,40.722214,-73.98366,2015-02-28 04:22:09.524
12937,50124,Private room,Queens,Long Island City,79,5.0,4,1.0,154.0,3.0,40.747708,-73.947395,2015-02-28 09:49:44.355
12940,50148,Entire home/apt,Brooklyn,Bedford-Stuyvesant,27,4.5,4,1.0,193.0,4.0,40.681112,-73.955911,2015-02-28 10:08:50.279
13121,27848,Private room,Queens,Jamaica,51,4.5,4,1.0,87.0,2.0,40.67117,-73.765764,2015-02-28 03:16:11.826
13380,52233,Entire home/apt,Brooklyn,Williamsburg,2,5.0,2,1.0,128.0,7.0,40.712523,-73.958105,2015-02-28 03:31:58.526
13394,52335,Private room,Brooklyn,Fort Greene,70,4.5,2,1.0,103.0,3.0,40.691424,-73.973758,2015-02-28 04:44:55.004
13414,52451,Private room,Brooklyn,Williamsburg,34,4.5,2,1.0,142.0,2.0,40.717865,-73.959077,2015-02-28 06:32:58.066
13488,52751,Entire home/apt,Manhattan,West Village,52,4.5,2,1.0,279.0,3.0,40.73705,-74.0068,2015-02-28 13:37:08.063
13808,54275,Private room,Brooklyn,Bedford-Stuyvesant,53,5.0,2,1.0,116.0,1.0,40.680426,-73.939337,2015-02-28 19:38:23.170
13910,45324,Private room,Queens,Jamaica,3,4.0,2,1.0,54.0,3.0,40.671667,-73.781543,2015-02-28 05:06:16.311
14037,55120,Entire home/apt,Manhattan,Financial District,9,5.0,4,1.0,296.0,5.0,40.710966,-74.00581,2015-02-28 17:05:39.285
14074,55298,Entire home/apt,Manhattan,Chelsea,89,4.0,3,,206.0,21.0,40.739491,-73.996074,2015-02-28 20:35:35.318
14290,56104,Entire home/apt,Brooklyn,Williamsburg,30,5.0,2,2.0,270.0,6.0,40.704202,-73.935597,2015-02-28 16:48:50.293
14322,56284,Entire home/apt,Manhattan,Kips Bay,4,5.0,4,1.0,232.0,7.0,40.739612,-73.980743,2015-02-28 19:49:15.475
14374,2339,Entire home/apt,Manhattan,East Village,74,4.5,4,2.0,346.0,3.0,40.722071,-73.983963,2015-02-28 00:50:03.857
14377,56512,Entire home/apt,Brooklyn,Williamsburg,50,5.0,2,1.0,160.0,2.0,40.708808,-73.959302,2015-02-28 01:07:18.739
14415,56663,Private room,Manhattan,Chelsea,6,5.0,2,1.0,232.0,3.0,40.745604,-73.993994,2015-02-28 04:28:23.764
14435,56793,Private room,Brooklyn,Carroll Gardens,20,4.5,1,1.0,84.0,3.0,40.678051,-74.000678,2015-02-28 06:17:16.109
14478,56944,Private room,Manhattan,Gramercy,13,5.0,2,1.0,102.0,1.0,40.735424,-73.979913,2015-02-28 10:20:20.946
14539,57142,Entire home/apt,Brooklyn,Flatbush,109,4.5,5,2.0,178.0,3.0,40.637891,-73.968028,2015-02-28 16:06:12.352
14580,56944,Entire home/apt,Manhattan,Gramercy,55,4.0,6,2.0,166.0,1.0,40.737222,-73.981109,2015-02-28 19:59:36.617
14694,55469,Private room,Brooklyn,Flatbush,5,5.0,2,1.0,187.0,4.0,40.636053,-73.960257,2015-02-28 06:33:08.131
14699,55469,Entire home/apt,Brooklyn,Flatbush,1,3.0,6,3.0,496.0,7.0,40.635976,-73.960241,2015-02-28 07:02:15.828
14779,50148,Entire home/apt,Brooklyn,Bedford-Stuyvesant,44,4.0,5,1.0,193.0,4.0,40.679805,-73.955833,2015-02-28 14:39:44.159
14810,46978,Private room,Manhattan,East Village,21,4.5,2,1.0,84.0,2.0,40.724289,-73.98169,2015-02-28 17:33:00.375
14940,56663,Entire home/apt,Manhattan,Chelsea,22,4.5,7,2.0,573.0,3.0,40.749652,-73.999513,2015-02-28 05:37:59.839
14983,58979,Private room,Manhattan,Chelsea,23,5.0,2,1.0,212.0,4.0,40.743612,-73.999459,2015-02-28 09:38:16.189
15049,59254,Entire home/apt,Manhattan,Upper East Side,42,4.0,4,1.0,179.0,1.0,40.772958,-73.949482,2015-02-28 15:55:39.341
15110,3647,Entire home/apt,Queens,Elmhurst,4,4.5,3,2.0,108.0,5.0,40.732708,-73.882002,2015-02-27 21:54:33.680
15120,59392,Entire home/apt,Brooklyn,Cobble Hill,18,4.5,4,1.0,224.0,2.0,40.686614,-73.993322,2015-02-27 22:50:39.035
15220,59734,Private room,Manhattan,Hell's Kitchen,97,4.5,1,1.0,89.0,4.0,40.75531,-73.992929,2015-02-28 07:53:50.806
15230,59777,Entire home/apt,Brooklyn,Bedford-Stuyvesant,7,4.5,6,3.0,266.0,1.0,40.686616,-73.932752,2015-02-28 08:50:31.196
15338,32169,Private room,Brooklyn,Greenpoint,84,4.0,4,1.0,58.0,2.0,40.724011,-73.93788,2015-02-28 19:04:04.925
15352,60185,Private room,Manhattan,Theater District,0,,2,1.0,257.0,2.0,40.761904,-73.986151,2015-02-28 20:21:47.667
15385,60252,Private room,Brooklyn,Williamsburg,14,5.0,2,1.0,128.0,2.0,40.711698,-73.96407,2015-02-27 23:40:38.368
15491,59777,Private room,Brooklyn,Bedford-Stuyvesant,4,4.0,2,1.0,89.0,1.0,40.686846,-73.932448,2015-02-28 09:16:50.328
15493,59777,Private room,Brooklyn,Bedford-Stuyvesant,21,4.0,2,1.0,76.0,1.0,40.685238,-73.931434,2015-02-28 09:27:58.158
15509,59777,Private room,Brooklyn,Bedford-Stuyvesant,13,4.0,2,1.0,76.0,1.0,40.685384,-73.932709,2015-02-28 11:03:27.152
15688,61414,Entire home/apt,Brooklyn,Bedford-Stuyvesant,54,4.5,5,0.0,206.0,4.0,40.683928,-73.958006,2015-02-28 03:51:13.812
15700,61446,Entire home/apt,Manhattan,East Harlem,63,4.5,2,1.0,212.0,5.0,40.78625,-73.951161,2015-02-28 04:56:24.616
15729,61531,Private room,Brooklyn,Red Hook,20,4.0,2,1.0,115.0,1.0,40.676947,-74.011209,2015-02-28 07:36:55.132
15796,61414,Entire home/apt,Brooklyn,Clinton Hill,32,4.0,2,0.0,127.0,3.0,40.682092,-73.958808,2015-02-28 14:01:14.829
15875,61862,Private room,Queens,Astoria,49,5.0,3,1.0,83.0,1.0,40.76817,-73.920448,2015-02-27 21:39:03.222
15940,62330,Entire home/apt,Manhattan,Upper East Side,49,5.0,3,1.0,217.0,1.0,40.767717,-73.959856,2015-02-28 03:32:20.682
15944,62352,Entire home/apt,Brooklyn,Prospect Heights,21,4.5,3,2.0,173.0,4.0,40.676864,-73.969681,2015-02-28 03:51:21.464
15962,62407,Entire home/apt,Manhattan,Lower East Side,53,4.5,2,1.0,167.0,3.0,40.722156,-73.986347,2015-02-28 05:27:43.289
16089,656594,Entire home/apt,Manhattan,Upper East Side,103,4.5,4,1.0,127.0,1.0,40.769407,-73.950498,2015-02-28 17:28:09.612
16284,63394,Entire home/apt,Manhattan,Chelsea,54,4.5,3,1.0,127.0,4.0,40.743969,-73.998495,2015-02-28 11:44:40.470
16326,63588,Entire home/apt,Brooklyn,Prospect Heights,62,5.0,8,4.0,449.0,5.0,40.678105,-73.964284,2015-02-28 15:38:06.647
16406,63696,Entire home/apt,Brooklyn,Brooklyn Heights,15,5.0,3,2.0,282.0,4.0,40.695312,-73.993927,2015-02-27 23:22:00.509
16421,63924,Private room,Manhattan,Hell's Kitchen,130,4.5,2,1.0,128.0,4.0,40.759786,-73.991193,2015-02-28 00:44:58.774
16422,63945,Private room,Brooklyn,Flatbush,20,5.0,1,1.0,109.0,1.0,40.654234,-73.959209,2015-02-28 00:50:19.699
16486,64164,Entire home/apt,Manhattan,Lower East Side,60,4.5,4,1.0,193.0,6.0,40.721275,-73.986718,2015-02-28 06:33:32.936
16580,64442,Private room,Manhattan,East Village,48,4.5,2,1.0,100.0,1.0,40.726488,-73.979035,2015-02-28 15:28:13.398
16595,64522,Entire home/apt,Brooklyn,Williamsburg,59,4.5,4,1.0,251.0,3.0,40.70933,-73.967918,2015-02-28 16:55:06.419
16701,64894,Entire home/apt,Manhattan,Upper West Side,61,5.0,3,1.0,237.0,3.0,40.789431,-73.976305,2015-02-28 02:55:06.208
16737,65059,Private room,Manhattan,East Village,162,4.5,2,1.0,154.0,1.0,40.724754,-73.982409,2015-02-28 06:06:48.104
16794,65197,Entire home/apt,Manhattan,West Village,11,4.5,3,1.0,256.0,1.0,40.738116,-73.999777,2015-02-28 11:32:30.691
16928,65676,Entire home/apt,Manhattan,Lower East Side,27,4.5,2,1.0,154.0,7.0,40.721684,-73.993426,2015-02-28 00:18:21.574
16971,65823,Entire home/apt,Brooklyn,Sunset Park,24,5.0,2,,250.0,5.0,40.659132,-73.992736,2015-02-28 04:05:58.084
16972,65826,Private room,Brooklyn,Williamsburg,0,,1,1.0,93.0,20.0,40.706845,-73.969148,2015-02-28 04:11:31.905
16974,65837,Entire home/apt,Manhattan,East Harlem,76,5.0,8,4.0,290.0,4.0,40.801642,-73.939221,2015-02-28 04:22:25.636
16990,59777,Private room,Brooklyn,Bedford-Stuyvesant,5,4.5,2,1.0,76.0,1.0,40.684932,-73.931661,2015-02-28 05:49:49.999
17007,39955,Entire home/apt,Manhattan,Midtown,126,5.0,2,1.0,290.0,5.0,40.750365,-73.96971,2015-02-28 07:26:34.697
17037,66035,Entire home/apt,Manhattan,East Village,30,5.0,2,1.0,232.0,7.0,40.723753,-73.976342,2015-02-28 10:15:03.452
17052,66087,Entire home/apt,Brooklyn,Bay Ridge,45,4.5,4,1.0,127.0,3.0,40.635015,-74.034265,2015-02-28 11:44:50.490
17092,66243,Private room,Manhattan,Hell's Kitchen,0,,1,1.0,109.0,7.0,40.763419,-73.988654,2015-02-28 15:28:17.115
17135,66397,Entire home/apt,Brooklyn,Greenpoint,15,4.5,2,1.0,161.0,1.0,40.722661,-73.949066,2015-02-28 19:32:38.296
17226,4267,Entire home/apt,Manhattan,Upper West Side,22,4.5,4,2.0,205.0,2.0,40.787955,-73.976837,2015-02-28 04:01:11.447
17240,59777,Private room,Brooklyn,Bedford-Stuyvesant,20,4.0,2,1.0,89.0,2.0,40.685112,-73.932396,2015-02-28 05:17:28.844
17296,67105,Entire home/apt,Manhattan,Battery Park City,21,5.0,4,1.0,412.0,5.0,40.709446,-74.016649,2015-02-28 10:32:35.296
17297,67105,Entire home/apt,Brooklyn,Bedford-Stuyvesant,22,4.0,12,3.0,283.0,5.0,40.68134,-73.936367,2015-02-28 10:39:22.854
17298,67105,Entire home/apt,Brooklyn,Bedford-Stuyvesant,16,4.5,6,3.0,257.0,5.0,40.682906,-73.936638,2015-02-28 10:45:21.113
17299,67105,Entire home/apt,Brooklyn,Bedford-Stuyvesant,19,4.0,8,3.0,257.0,5.0,40.68276,-73.935026,2015-02-28 10:51:36.800
17453,67744,Shared room,Manhattan,Lower East Side,0,,2,1.0,173.0,14.0,40.718141,-73.984933,2015-02-28 01:30:48.086
18127,69829,Entire home/apt,Manhattan,East Village,14,5.0,2,1.0,219.0,5.0,40.72828,-73.988012,2015-02-28 16:31:16.411
18152,69942,Private room,Manhattan,Upper East Side,75,4.5,2,1.0,109.0,1.0,40.769689,-73.951185,2015-02-28 18:51:55.580
18198,70091,Private room,Queens,Woodside,21,5.0,2,1.0,90.0,10.0,40.750382,-73.903339,2015-02-27 23:22:11.360
18590,71512,Private room,Brooklyn,Fort Greene,67,5.0,2,1.0,109.0,3.0,40.693593,-73.971514,2015-02-28 11:56:37.734
18710,71778,Private room,Manhattan,East Village,12,4.5,2,1.0,180.0,3.0,40.728379,-73.987601,2015-02-27 23:22:14.155
18728,71876,Private room,Manhattan,Chelsea,83,5.0,3,1.0,154.0,4.0,40.742463,-74.001964,2015-02-28 01:02:34.677
18764,72014,Entire home/apt,Brooklyn,Williamsburg,42,4.5,4,2.0,161.0,3.0,40.71154,-73.96112,2015-02-28 04:11:50.660
19059,72808,Entire home/apt,Brooklyn,Coney Island,63,4.5,4,1.0,142.0,3.0,40.575279,-73.986722,2015-02-28 07:47:25.772
19169,73128,Entire home/apt,Manhattan,Lower East Side,41,4.5,4,2.0,341.0,1.0,40.718512,-73.988923,2015-02-28 18:12:01.544
19282,73469,Entire home/apt,Brooklyn,Flatbush,9,4.5,4,2.0,129.0,3.0,40.654011,-73.963227,2015-02-28 04:45:26.670
19319,44263,Private room,Manhattan,Chinatown,65,5.0,2,1.0,154.0,3.0,40.714713,-73.990704,2015-02-28 08:11:01.151
19420,71776,Entire home/apt,Manhattan,Hell's Kitchen,28,4.5,4,2.0,515.0,3.0,40.756632,-73.998997,2015-02-28 17:44:23.362
19601,74303,Entire home/apt,Brooklyn,Brooklyn Heights,14,4.5,6,3.0,772.0,1.0,40.69723,-73.992685,2015-02-28 10:39:36.726
20299,62407,Private room,Manhattan,East Village,86,4.5,1,1.0,89.0,3.0,40.723342,-73.984403,2015-02-28 04:06:12.500
20611,72014,Private room,Brooklyn,Williamsburg,74,4.5,2,1.0,103.0,3.0,40.711558,-73.962178,2015-02-28 09:17:16.661
20717,78353,Private room,Brooklyn,Prospect Heights,4,5.0,2,1.0,109.0,3.0,40.67832,-73.972434,2015-02-28 19:22:22.262
20755,51038,Private room,Brooklyn,Clinton Hill,6,4.5,2,1.0,151.0,4.0,40.686343,-73.965996,2015-02-27 23:05:48.689
20793,42756,Entire home/apt,Brooklyn,Williamsburg,179,4.5,3,1.0,200.0,,40.710545,-73.9621,2015-02-28 02:31:42.307
20913,79402,Entire home/apt,Brooklyn,Williamsburg,108,4.5,3,1.0,142.0,1.0,40.709843,-73.95775,2015-02-28 13:44:21.419
