room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2460821,5302300,Entire home/apt,Manhattan,Harlem,0,,2,1.0,111.0,1,40.823975,-73.954803,2014-09-01 17:07:59.667
2460993,916789,Entire home/apt,Manhattan,East Village,0,,2,1.0,1121.0,1,40.724883,-73.991866,2014-09-01 14:13:12.105
2461132,2647093,Entire home/apt,Manhattan,Upper East Side,1,5.0,3,1.0,308.0,2,40.768457,-73.960163,2014-09-01 19:01:44.860
2461374,5811397,Entire home/apt,Manhattan,Harlem,2,5.0,4,1.0,73.0,3,40.81698,-73.940635,2014-09-01 18:33:41.260
2461390,12586279,Entire home/apt,Brooklyn,Fort Greene,1,4.5,2,1.0,112.0,1,40.688514,-73.971354,2014-09-01 19:06:54.562
2461439,12586492,Entire home/apt,Manhattan,Lower East Side,9,5.0,3,0.0,189.0,3,40.720071,-73.989459,2014-09-01 04:09:02.041
2461540,12587147,Private room,Queens,Astoria,7,5.0,3,1.0,73.0,2,40.757443,-73.921273,2014-08-31 22:43:58.237
2461562,12587271,Private room,Brooklyn,Williamsburg,0,,1,1.0,78.0,7,40.709558,-73.941686,2014-08-31 23:33:39.403
2461673,5006781,Private room,Queens,Long Island City,27,4.5,4,1.0,56.0,2,40.754938,-73.93498,2014-09-01 03:24:38.830
2462248,7365634,Entire home/apt,Manhattan,Chelsea,0,,2,1.0,224.0,20,40.744169,-74.001917,2014-08-31 17:18:37.386
2464673,1262622,Private room,Brooklyn,Williamsburg,8,5.0,2,1.0,106.0,1,40.706688,-73.935776,2014-09-01 00:58:57.336
2464679,6530413,Shared room,Manhattan,East Village,28,4.5,2,1.0,111.0,1,40.732373,-73.98918,2014-09-01 17:47:12.845
2464727,8750433,Shared room,Manhattan,Murray Hill,10,5.0,2,1.0,77.0,1,40.74812,-73.973021,2014-09-01 19:29:12.519
2464783,8750433,Private room,Manhattan,Midtown,9,4.5,2,1.0,122.0,1,40.750358,-73.973478,2014-08-31 14:53:56.653
