room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6349111,10562062,Private room,Manhattan,East Village,1,,2,1.0,190.0,2.0,40.722971,-73.986044,2016-06-24 09:42:54.722719
9835118,50649176,Private room,Brooklyn,Greenpoint,1,,2,1.0,50.0,1.0,40.726621,-73.94716,2016-06-24 09:42:52.512717
13111472,33248780,Entire home/apt,Manhattan,Gramercy,0,,3,0.0,250.0,1.0,40.737665,-73.989796,2016-06-24 09:42:36.319944
9390729,15280538,Entire home/apt,Manhattan,East Harlem,4,4.5,10,4.0,450.0,4.0,40.787582,-73.950256,2016-06-24 09:42:31.399124
9463790,625092,Private room,Brooklyn,Williamsburg,1,,2,1.0,80.0,7.0,40.717415,-73.961151,2016-06-24 09:42:28.891490
6622401,8912732,Private room,Brooklyn,Sunset Park,6,5.0,2,1.0,60.0,1.0,40.652028,-74.007463,2016-06-24 09:42:26.228032
5027981,25950194,Entire home/apt,Manhattan,Chelsea,9,5.0,2,1.0,275.0,5.0,40.742561,-73.994421,2016-06-24 09:42:25.496754
9474607,43951918,Entire home/apt,Manhattan,Hell's Kitchen,0,,2,0.0,280.0,4.0,40.755528,-73.992305,2016-06-24 09:42:23.450997
11045529,57322543,Entire home/apt,Manhattan,Hell's Kitchen,4,5.0,3,1.0,150.0,1.0,40.763549,-73.993906,2016-06-24 09:42:18.002379
1134369,2494945,Private room,Brooklyn,Flatbush,51,4.5,2,1.0,55.0,2.0,40.654278,-73.960275,2016-06-24 09:42:15.806139
3967716,20562660,Shared room,Brooklyn,Prospect-Lefferts Gardens,0,,2,1.0,950.0,1.0,40.661115,-73.960569,2016-06-24 09:42:11.274675
6926727,35930970,Private room,Manhattan,Harlem,7,4.5,1,1.0,62.0,4.0,40.807523,-73.942648,2016-06-24 09:42:08.952076
4792748,17252414,Private room,Manhattan,Tribeca,46,5.0,3,1.0,108.0,1.0,40.720782,-74.009022,2016-06-24 09:42:08.660924
233908,1224744,Entire home/apt,Manhattan,SoHo,2,,2,1.0,200.0,3.0,40.727717,-74.004154,2016-06-24 09:42:06.220572
6302460,21211868,Private room,Brooklyn,Bedford-Stuyvesant,1,,2,1.0,55.0,5.0,40.687282,-73.941039,2016-06-24 09:42:02.438976
6799849,35595194,Entire home/apt,Manhattan,Upper East Side,8,4.0,5,1.0,175.0,1.0,40.777156,-73.95275,2016-06-24 09:41:57.211255
9828717,4103257,Private room,Manhattan,East Harlem,42,4.5,2,1.0,70.0,1.0,40.798678,-73.93065,2016-06-24 09:41:55.041913
4013339,2090439,Private room,Manhattan,Little Italy,39,5.0,2,1.0,95.0,2.0,40.720229,-73.996934,2016-06-24 09:41:53.956096
4831573,1451269,Entire home/apt,Manhattan,Lower East Side,5,5.0,2,1.0,165.0,3.0,40.720291,-73.987814,2016-06-24 09:41:45.333997
13045531,5288991,Shared room,Manhattan,Upper East Side,2,,1,1.0,45.0,,40.779027,-73.952376,2016-06-24 09:41:44.100584
12797920,69715276,Private room,Manhattan,Upper West Side,0,,2,1.0,100.0,1.0,40.798065,-73.961667,2016-06-24 09:41:42.670170
4945459,9467620,Entire home/apt,Brooklyn,Crown Heights,17,4.5,3,0.0,100.0,1.0,40.677393,-73.947346,2016-06-24 09:41:35.107696
2881628,14727039,Private room,Brooklyn,Williamsburg,8,5.0,1,1.0,95.0,3.0,40.714385,-73.963758,2016-06-24 09:41:32.352050
3430612,17289499,Entire home/apt,Brooklyn,Prospect Heights,7,4.5,6,3.0,140.0,7.0,40.679975,-73.967431,2016-06-24 09:41:27.781813
6087827,31594375,Private room,Brooklyn,Bedford-Stuyvesant,0,,2,1.0,85.0,1.0,40.699625,-73.941023,2016-06-24 09:41:19.363160
8734174,19808319,Entire home/apt,Manhattan,Harlem,30,5.0,6,1.0,192.0,3.0,40.807718,-73.948931,2016-06-24 09:41:16.046874
502429,2100968,Entire home/apt,Brooklyn,South Slope,71,5.0,6,3.0,325.0,2.0,40.661533,-73.985543,2016-06-24 09:41:13.032258
13265410,8837237,Shared room,Manhattan,Kips Bay,1,,1,1.0,75.0,1.0,40.742955,-73.975438,2016-06-24 09:41:10.188116
11555360,22893520,Private room,Manhattan,Upper West Side,8,4.0,1,1.0,27.0,7.0,40.793924,-73.969927,2016-06-24 09:41:06.263171
4563399,21060807,Entire home/apt,Manhattan,Upper East Side,10,4.0,4,1.0,179.0,7.0,40.769073,-73.952204,2016-06-24 09:40:53.055997
12570895,68164588,Private room,Brooklyn,Midwood,3,4.5,2,1.0,36.0,3.0,40.615638,-73.959287,2016-06-24 09:40:51.016799
2918764,6683775,Private room,Brooklyn,Bushwick,9,5.0,1,1.0,80.0,2.0,40.700715,-73.92468,2016-06-24 09:40:50.590504
10544239,16911296,Private room,Manhattan,East Village,6,5.0,2,1.0,110.0,1.0,40.729966,-73.986326,2016-06-24 09:40:48.062481
2220431,3047357,Private room,Manhattan,West Village,8,4.5,2,1.0,100.0,6.0,40.732616,-74.001815,2016-06-24 09:40:31.105979
6128576,17765383,Entire home/apt,Manhattan,Harlem,5,4.5,2,0.0,130.0,2.0,40.814691,-73.939852,2016-06-24 09:40:26.207069
49715,226986,Private room,Manhattan,Harlem,97,5.0,2,1.0,95.0,2.0,40.805821,-73.953403,2016-06-24 09:40:25.017613
8597141,43908809,Shared room,Queens,Woodside,3,4.5,2,1.0,69.0,1.0,40.749207,-73.9037,2016-06-24 09:40:23.065275
13354368,75724063,Entire home/apt,Manhattan,East Village,1,,2,0.0,199.0,1.0,40.731491,-73.988849,2016-06-24 09:40:17.772726
9699948,50090819,Entire home/apt,Manhattan,East Harlem,5,5.0,6,2.0,100.0,3.0,40.791367,-73.939871,2016-06-24 09:40:14.969512
9734950,50229413,Private room,Brooklyn,Bushwick,0,,2,1.0,60.0,1.0,40.700778,-73.922923,2016-06-24 09:40:14.819414
11257497,56066134,Entire home/apt,Manhattan,Washington Heights,1,,4,2.0,110.0,3.0,40.85585,-73.93741,2016-06-24 09:40:11.818396
12679752,34538889,Shared room,Queens,Jackson Heights,9,4.5,5,1.0,39.0,1.0,40.750197,-73.884132,2016-06-24 09:40:05.071370
12890976,2000214,Entire home/apt,Brooklyn,Bedford-Stuyvesant,1,,2,0.0,100.0,5.0,40.679422,-73.9474,2016-06-24 09:40:01.079763
13601717,19072464,Private room,Brooklyn,Bushwick,0,,2,1.0,45.0,1.0,40.694447,-73.907262,2016-06-24 09:39:59.994214
2509438,12845382,Private room,Brooklyn,Bedford-Stuyvesant,0,,3,1.0,55.0,7.0,40.68434,-73.918688,2016-06-24 09:39:56.578080
1407364,7591257,Entire home/apt,Brooklyn,Bedford-Stuyvesant,12,4.0,10,3.0,265.0,3.0,40.68444,-73.942013,2016-06-24 09:39:51.666670
12342667,66637137,Entire home/apt,Manhattan,Upper West Side,0,,3,1.0,170.0,5.0,40.776805,-73.979703,2016-06-24 09:39:48.771582
4557976,2673296,Private room,Manhattan,East Village,16,4.5,2,1.0,99.0,1.0,40.724721,-73.981814,2016-06-24 09:39:47.267996
13290194,74987765,Entire home/apt,Manhattan,East Village,3,5.0,6,3.0,325.0,,40.724252,-73.977284,2016-06-24 09:39:45.982678
343119,1740955,Private room,Brooklyn,Williamsburg,19,4.5,1,1.0,75.0,1.0,40.708324,-73.941468,2016-06-24 09:39:43.576649
6156846,4552622,Entire home/apt,Manhattan,Harlem,21,4.5,2,1.0,79.0,3.0,40.809243,-73.94355,2016-06-24 09:39:43.519866
10786240,55808233,Private room,Manhattan,Hell's Kitchen,0,,1,1.0,75.0,2.0,40.759791,-73.992159,2016-06-24 09:39:37.916533
12218763,11828126,Entire home/apt,Queens,Sunnyside,0,,8,0.0,200.0,1.0,40.741672,-73.923364,2016-06-24 09:39:36.652054
8653603,22117802,Entire home/apt,Brooklyn,Crown Heights,0,,4,2.0,150.0,2.0,40.673258,-73.951489,2016-06-24 09:39:35.918340
12494088,2515843,Entire home/apt,Manhattan,East Village,3,5.0,5,2.0,195.0,1.0,40.726922,-73.986141,2016-06-24 09:39:33.207285
10139043,41758326,Shared room,Brooklyn,Greenpoint,9,4.5,1,1.0,29.0,1.0,40.722525,-73.938583,2016-06-24 09:39:33.205167
8878172,46399563,Private room,Manhattan,Inwood,4,4.5,2,1.0,68.0,1.0,40.86689,-73.922239,2016-06-24 09:39:29.841187
961877,1613854,Private room,Brooklyn,Williamsburg,39,4.5,2,1.0,60.0,2.0,40.708423,-73.943587,2016-06-24 09:39:22.210106
13378313,73198465,Shared room,Manhattan,Morningside Heights,0,,1,1.0,50.0,15.0,40.815377,-73.958258,2016-06-24 09:39:19.406520
4098302,21256853,Entire home/apt,Manhattan,Hell's Kitchen,58,3.5,6,2.0,271.0,2.0,40.758176,-73.991726,2016-06-24 09:39:14.540164
12471381,38783459,Entire home/apt,Manhattan,Upper East Side,2,,3,1.0,100.0,3.0,40.766462,-73.953465,2016-06-24 09:39:10.476607
100186,526805,Entire home/apt,Brooklyn,Gowanus,56,5.0,3,1.0,130.0,5.0,40.66918,-73.991873,2016-06-24 09:38:54.366123
4880542,66276,Entire home/apt,Brooklyn,Williamsburg,1,,4,1.0,249.0,4.0,40.707701,-73.947851,2016-06-24 09:38:45.545029
4471358,12132619,Entire home/apt,Queens,Sunnyside,42,4.5,3,1.0,95.0,2.0,40.736358,-73.925577,2016-06-24 09:38:41.471684
13278181,6671270,Entire home/apt,Brooklyn,Brooklyn Heights,0,,6,2.0,175.0,7.0,40.693042,-73.993276,2016-06-24 09:38:37.476907
4504302,1321280,Entire home/apt,Brooklyn,Sunset Park,37,4.5,5,2.0,160.0,7.0,40.647499,-74.00876,2016-06-24 09:38:34.115663
13340168,364349,Entire home/apt,Manhattan,SoHo,0,,4,2.0,400.0,1.0,40.725615,-74.003311,2016-06-24 09:38:31.715274
4875484,252862,Private room,Manhattan,Nolita,0,,2,1.0,150.0,1.0,40.72079,-73.9952,2016-06-24 09:38:30.210528
12145875,22117154,Private room,Queens,Ridgewood,6,5.0,2,1.0,36.0,1.0,40.700094,-73.905047,2016-06-24 09:38:29.724100
13117094,72967204,Entire home/apt,Manhattan,East Harlem,0,,3,1.0,165.0,7.0,40.794845,-73.94868,2016-06-24 09:38:23.245533
8035074,58546,Entire home/apt,Manhattan,Upper West Side,4,4.5,2,1.0,130.0,3.0,40.797906,-73.96951,2016-06-24 09:38:18.198023
13202667,11487162,Private room,Manhattan,Kips Bay,0,,2,1.0,95.0,3.0,40.739601,-73.978769,2016-06-24 09:38:13.211684
3449575,17386660,Entire home/apt,Manhattan,Upper East Side,22,4.5,2,1.0,99.0,7.0,40.780575,-73.951117,2016-06-24 09:38:09.812578
9076581,4426599,Entire home/apt,Manhattan,NoHo,4,5.0,3,1.0,162.0,3.0,40.725424,-73.992377,2016-06-24 09:38:09.812921
1892680,9563216,Private room,Manhattan,Gramercy,17,5.0,2,1.0,175.0,2.0,40.734037,-73.981726,2016-06-24 09:38:07.484250
7108016,11392164,Private room,Brooklyn,Bedford-Stuyvesant,11,4.0,2,1.0,60.0,1.0,40.680748,-73.927749,2016-06-24 09:38:07.138640
12928870,21691331,Entire home/apt,Manhattan,Chelsea,0,,2,0.0,190.0,6.0,40.744148,-73.995917,2016-06-24 09:38:04.659322
3987599,20670246,Entire home/apt,Brooklyn,Bushwick,18,4.5,5,3.0,165.0,1.0,40.687598,-73.916702,2016-06-24 09:37:56.648049
6822535,26926958,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,13,4.5,3,0.0,90.0,4.0,40.659476,-73.962043,2016-06-24 09:37:47.584143
5918025,23380937,Private room,Brooklyn,Williamsburg,18,4.5,1,1.0,50.0,1.0,40.700629,-73.940886,2016-06-24 09:37:44.519990
7699156,820649,Entire home/apt,Manhattan,Murray Hill,0,,3,1.0,190.0,1.0,40.747508,-73.976763,2016-06-24 09:37:36.580161
10012551,14910665,Entire home/apt,Brooklyn,Williamsburg,3,4.5,4,2.0,175.0,1.0,40.712729,-73.957493,2016-06-24 09:37:29.236316
9919693,46414883,Entire home/apt,Manhattan,Harlem,0,,3,1.0,130.0,2.0,40.816952,-73.940228,2016-06-24 09:37:26.028882
11480835,7990995,Private room,Brooklyn,Bushwick,0,,1,1.0,35.0,1.0,40.700168,-73.920815,2016-06-24 09:37:20.164590
5233345,27084741,Private room,Queens,Woodside,8,4.5,2,1.0,90.0,1.0,40.744356,-73.911409,2016-06-24 09:37:11.865233
10386831,15895218,Private room,Brooklyn,Gowanus,1,,2,1.0,62.0,2.0,40.684442,-73.988469,2016-06-24 09:37:09.364837
11251296,58244317,Shared room,Queens,Woodside,13,4.5,1,1.0,35.0,1.0,40.742301,-73.897477,2016-06-24 09:37:04.940067
13186796,22388757,Entire home/apt,Manhattan,Washington Heights,0,,2,1.0,130.0,1.0,40.845753,-73.939325,2016-06-24 09:36:58.902412
11119965,34350671,Private room,Brooklyn,Park Slope,10,4.5,2,1.0,60.0,1.0,40.677915,-73.98048,2016-06-24 09:36:56.299492
7310835,3390947,Entire home/apt,Manhattan,SoHo,5,5.0,3,2.0,290.0,3.0,40.722676,-74.002691,2016-06-24 09:36:51.260614
11282788,3925093,Private room,Brooklyn,Prospect Heights,1,,2,1.0,59.0,2.0,40.680178,-73.965815,2016-06-24 09:36:48.678210
4531484,23494096,Private room,Brooklyn,Bushwick,95,4.5,2,1.0,49.0,1.0,40.696612,-73.926982,2016-06-24 09:36:42.280054
8993857,27974952,Shared room,Brooklyn,East Flatbush,3,5.0,4,1.0,30.0,14.0,40.646006,-73.948855,2016-06-24 09:36:40.716788
12522387,67828850,Private room,Manhattan,Financial District,4,4.5,2,1.0,130.0,1.0,40.706249,-74.008206,2016-06-24 09:36:39.035085
11126944,38079263,Entire home/apt,Brooklyn,Sunset Park,11,5.0,2,1.0,90.0,2.0,40.663991,-73.992509,2016-06-24 09:36:30.420689
3792523,19471583,Entire home/apt,Manhattan,East Village,16,5.0,3,0.0,200.0,3.0,40.731553,-73.989223,2016-06-24 09:36:27.276192
66718,136227,Entire home/apt,Manhattan,Harlem,95,4.0,5,2.0,128.0,6.0,40.813221,-73.953056,2016-06-24 09:36:24.460236
13586614,4047676,Entire home/apt,Manhattan,East Village,0,,4,2.0,325.0,3.0,40.725389,-73.979634,2016-06-24 09:36:21.186118
10096788,51813748,Entire home/apt,Brooklyn,Williamsburg,13,5.0,6,3.0,221.0,3.0,40.719363,-73.94225,2016-06-24 09:36:20.015218
7500390,11279503,Private room,Manhattan,NoHo,3,4.5,1,1.0,125.0,1.0,40.725596,-73.995555,2016-06-24 09:36:16.826362
13539582,50533072,Private room,Manhattan,East Village,1,,1,1.0,59.0,2.0,40.724438,-73.979431,2016-06-24 09:36:16.368488
12751037,69355658,Private room,Manhattan,Gramercy,1,,1,1.0,100.0,3.0,40.733282,-73.985896,2016-06-24 09:36:13.361201
7826478,39175345,Entire home/apt,Manhattan,East Village,6,5.0,4,0.0,135.0,1.0,40.721682,-73.981285,2016-06-24 09:36:10.576306
10309255,53042731,Private room,Brooklyn,Crown Heights,7,4.5,2,1.0,41.0,3.0,40.669514,-73.938288,2016-06-24 09:36:07.757543
2913960,14883031,Entire home/apt,Brooklyn,Boerum Hill,32,4.0,4,1.0,159.0,2.0,40.68569,-73.990906,2016-06-24 09:36:03.617493
6038510,24762401,Private room,Brooklyn,Bedford-Stuyvesant,16,3.5,2,1.0,70.0,1.0,40.690954,-73.94929,2016-06-24 09:36:00.962328
3272552,4233003,Entire home/apt,Brooklyn,Williamsburg,14,5.0,4,2.0,245.0,3.0,40.713137,-73.967189,2016-06-24 09:36:00.707380
10157789,12163541,Entire home/apt,Manhattan,West Village,2,,3,1.0,199.0,2.0,40.73188,-74.005431,2016-06-24 09:35:58.146298
386799,1935605,Entire home/apt,Manhattan,Midtown,116,5.0,5,1.0,250.0,3.0,40.76082,-73.975478,2016-06-24 09:35:53.236085
9694876,173229,Entire home/apt,Brooklyn,South Slope,0,,6,2.0,207.0,3.0,40.661838,-73.981215,2016-06-24 09:35:45.739193
23265,49236,Entire home/apt,Manhattan,Upper East Side,125,3.5,6,1.0,185.0,1.0,40.771044,-73.956285,2016-06-24 09:35:41.641518
2333141,11917311,Entire home/apt,Brooklyn,Crown Heights,5,3.5,6,1.0,70.0,2.0,40.670261,-73.925873,2016-06-24 09:35:38.919144
6620407,31880074,Entire home/apt,Brooklyn,Bedford-Stuyvesant,7,5.0,2,1.0,98.0,10.0,40.696658,-73.935478,2016-06-24 09:35:34.369653
2663243,5352610,Private room,Brooklyn,Williamsburg,2,,2,1.0,65.0,10.0,40.705847,-73.926982,2016-06-24 09:35:27.677509
354095,1474749,Entire home/apt,Manhattan,East Village,27,5.0,2,1.0,199.0,3.0,40.729864,-73.979132,2016-06-24 09:35:24.023971
6832073,30343837,Private room,Manhattan,Washington Heights,9,5.0,1,1.0,59.0,2.0,40.859215,-73.931448,2016-06-24 09:35:18.605679
6800576,7858210,Private room,Manhattan,Harlem,16,4.5,2,1.0,80.0,2.0,40.814559,-73.941593,2016-06-24 09:35:15.828597
13167431,22156553,Entire home/apt,Manhattan,Hell's Kitchen,2,,2,1.0,150.0,3.0,40.760945,-73.994737,2016-06-24 09:35:12.194387
2524034,8288419,Private room,Brooklyn,Borough Park,71,4.5,2,1.0,56.0,1.0,40.64426,-73.995546,2016-06-24 09:35:11.460230
7788438,26377263,Private room,Brooklyn,Bushwick,0,,2,1.0,50.0,7.0,40.702495,-73.919037,2016-06-24 09:35:10.120461
3605524,17958831,Entire home/apt,Manhattan,Kips Bay,25,4.5,2,0.0,190.0,5.0,40.741735,-73.97906,2016-06-24 09:35:06.932359
4884601,12417880,Entire home/apt,Manhattan,Upper West Side,0,,2,1.0,225.0,2.0,40.795274,-73.964859,2016-06-24 09:35:00.706955
12891797,948253,Entire home/apt,Manhattan,Greenwich Village,0,,5,2.0,350.0,5.0,40.732906,-73.991787,2016-06-24 09:34:55.856403
12113741,64973773,Entire home/apt,Brooklyn,Bay Ridge,5,5.0,7,4.0,189.0,3.0,40.630926,-74.037711,2016-06-24 09:34:52.325405
4824146,24840863,Entire home/apt,Brooklyn,Bushwick,1,,4,1.0,95.0,1.0,40.700924,-73.929452,2016-06-24 09:34:48.768579
6505898,34009194,Entire home/apt,Manhattan,Washington Heights,1,,4,1.0,200.0,2.0,40.83771,-73.946378,2016-06-24 09:34:39.692815
12053105,25802059,Private room,Manhattan,East Village,4,4.5,2,1.0,125.0,1.0,40.728774,-73.983325,2016-06-24 09:34:37.785570
10413474,53627366,Entire home/apt,Brooklyn,Williamsburg,6,5.0,5,2.0,200.0,2.0,40.711564,-73.963428,2016-06-24 09:34:35.408027
510447,2514856,Private room,Brooklyn,Bushwick,17,5.0,1,1.0,45.0,1.0,40.698974,-73.9363,2016-06-24 09:34:32.574061
3363423,9264624,Private room,Brooklyn,Williamsburg,47,4.5,2,1.0,55.0,1.0,40.70991,-73.963993,2016-06-24 09:34:30.186528
8377639,35927005,Private room,Brooklyn,Borough Park,1,,3,1.0,55.0,1.0,40.635021,-74.006509,2016-06-24 09:34:28.217312
12398099,66752679,Entire home/apt,Manhattan,Hell's Kitchen,4,5.0,5,1.0,218.0,2.0,40.765591,-73.987906,2016-06-24 09:34:27.126117
1223980,6677129,Private room,Manhattan,East Harlem,67,5.0,2,1.0,120.0,2.0,40.784008,-73.942856,2016-06-24 09:34:22.889972
9112009,11395111,Private room,Brooklyn,Bedford-Stuyvesant,2,,2,1.0,40.0,2.0,40.690538,-73.938865,2016-06-24 09:34:18.506039
12965288,11071244,Private room,Queens,Long Island City,4,5.0,2,1.0,82.0,1.0,40.765906,-73.934344,2016-06-24 09:34:16.847260
1003754,5520355,Entire home/apt,Brooklyn,South Slope,48,5.0,3,1.0,150.0,,40.661623,-73.979938,2016-06-24 09:34:16.142811
12905334,70717639,Entire home/apt,Manhattan,SoHo,2,,4,1.0,245.0,3.0,40.723469,-74.001744,2016-06-24 09:34:13.473798
2193945,11189139,Private room,Brooklyn,Bedford-Stuyvesant,64,5.0,2,1.0,90.0,2.0,40.687749,-73.952095,2016-06-24 09:34:10.953103
3231803,16357725,Private room,Brooklyn,Gravesend,2,,1,1.0,100.0,1.0,40.605883,-73.979318,2016-06-24 09:34:04.894533
9494826,24076799,Entire home/apt,Manhattan,Theater District,27,5.0,4,0.0,209.0,3.0,40.757397,-73.983397,2016-06-24 09:34:02.463138
13394404,29899972,Entire home/apt,Queens,Astoria,0,,2,1.0,74.0,2.0,40.758553,-73.916161,2016-06-24 09:34:00.651156
1312913,7134391,Entire home/apt,Brooklyn,Williamsburg,28,5.0,7,4.0,550.0,4.0,40.715045,-73.94764,2016-06-24 09:33:56.732436
7065307,4242708,Entire home/apt,Manhattan,SoHo,2,,1,1.0,125.0,3.0,40.726001,-74.002035,2016-06-24 09:33:54.106896
13556556,30912439,Private room,Brooklyn,East New York,0,,1,1.0,57.0,1.0,40.660853,-73.898932,2016-06-24 09:33:51.481128
13605361,78711323,Entire home/apt,Manhattan,Upper East Side,0,,3,0.0,134.0,1.0,40.780443,-73.950045,2016-06-24 09:33:50.553456
4839805,6430105,Private room,Manhattan,Upper West Side,2,,2,1.0,200.0,1.0,40.777727,-73.977644,2016-06-24 09:33:44.094318
2092422,10676811,Private room,Queens,Queens Village,28,5.0,1,1.0,39.0,1.0,40.713166,-73.730166,2016-06-24 09:33:39.574604
13378889,8208333,Shared room,Brooklyn,Bedford-Stuyvesant,0,,1,1.0,40.0,,40.678892,-73.922872,2016-06-24 09:33:36.461023
4644073,17462748,Entire home/apt,Brooklyn,Bushwick,31,4.5,9,4.0,314.0,3.0,40.688112,-73.913161,2016-06-24 09:33:29.897120
1521335,8120180,Private room,Brooklyn,Bedford-Stuyvesant,1,,2,1.0,45.0,3.0,40.683295,-73.951113,2016-06-24 09:33:26.137196
12127290,17331295,Entire home/apt,Manhattan,Kips Bay,13,4.5,3,0.0,175.0,1.0,40.742152,-73.978529,2016-06-24 09:33:25.572157
1469244,7868154,Private room,Manhattan,Morningside Heights,35,4.5,2,1.0,125.0,3.0,40.813432,-73.958367,2016-06-24 09:33:23.128136
11552389,18002193,Entire home/apt,Manhattan,Hell's Kitchen,4,4.5,2,0.0,150.0,1.0,40.760349,-73.990515,2016-06-24 09:33:23.078500
9345131,4429743,Private room,Brooklyn,Bedford-Stuyvesant,0,,2,1.0,95.0,1.0,40.685344,-73.957087,2016-06-24 09:33:16.548058
2459587,12575621,Entire home/apt,Manhattan,Upper East Side,0,,4,2.0,180.0,1.0,40.784738,-73.949741,2016-06-24 09:33:15.958083
585491,2886652,Entire home/apt,Brooklyn,Crown Heights,60,5.0,4,1.0,195.0,2.0,40.680604,-73.96317,2016-06-24 09:33:13.372149
10192898,7108710,Private room,Manhattan,West Village,0,,2,1.0,105.0,1.0,40.734396,-74.002618,2016-06-24 09:33:12.429479
13505118,77482905,Entire home/apt,Manhattan,Lower East Side,0,,5,1.0,99.0,2.0,40.718548,-73.992431,2016-06-24 09:33:11.118101
9716424,1226950,Private room,Brooklyn,Crown Heights,10,5.0,1,1.0,55.0,1.0,40.676011,-73.951327,2016-06-24 09:33:07.614249
11491696,60502606,Entire home/apt,Manhattan,Upper West Side,0,,2,0.0,250.0,1.0,40.788376,-73.978923,2016-06-24 09:33:05.444292
