room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
398281,325790,Entire home/apt,Manhattan,Upper East Side,16,4.0,2,1.0,139.0,3,40.785209,-73.954892,2014-10-19 12:40:30.352
398496,1642126,Private room,Manhattan,East Village,0,,1,1.0,116.0,21,40.72524,-73.984656,2014-10-19 00:31:52.325
398682,181376,Private room,Brooklyn,Fort Greene,78,4.5,2,1.0,92.0,2,40.691119,-73.970726,2014-10-18 17:54:00.310
398732,1991687,Entire home/apt,Manhattan,Upper West Side,10,5.0,4,0.0,174.0,14,40.797306,-73.961466,2014-10-18 22:35:30.294
398850,434632,Entire home/apt,Manhattan,Chelsea,4,5.0,4,1.0,261.0,4,40.750586,-73.996288,2014-10-18 09:29:48.168
399164,380677,Entire home/apt,Manhattan,East Village,6,5.0,2,1.0,272.0,5,40.726661,-73.983916,2014-10-18 15:14:11.193
399577,1994600,Entire home/apt,Brooklyn,Williamsburg,7,5.0,4,2.0,464.0,3,40.715818,-73.962942,2014-10-19 14:06:07.364
399640,1994871,Private room,Manhattan,Lower East Side,0,,2,1.0,104.0,5,40.71958,-73.992143,2014-10-18 11:34:25.684
399720,1561505,Private room,Manhattan,East Harlem,5,5.0,2,1.0,116.0,1,40.79406,-73.944496,2014-10-18 19:08:03.052
399946,1996265,Private room,Manhattan,Lower East Side,15,5.0,1,1.0,104.0,10,40.722199,-73.989284,2014-10-18 16:28:09.850
400039,1488809,Entire home/apt,Brooklyn,Bushwick,25,4.5,3,1.0,203.0,1,40.703393,-73.929448,2014-10-19 09:42:11.995
400431,1998913,Private room,Brooklyn,Windsor Terrace,13,4.5,4,1.0,92.0,1,40.658933,-73.984839,2014-10-18 14:02:55.704
400466,1985759,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,14,5.0,2,1.0,145.0,3,40.658387,-73.962167,2014-10-18 17:09:52.678
400546,380138,Private room,Queens,Ridgewood,95,4.5,2,1.0,41.0,1,40.700886,-73.907379,2014-10-19 09:14:38.622
400550,1999499,Entire home/apt,Manhattan,Murray Hill,43,5.0,2,0.0,215.0,1,40.75211,-73.978808,2014-10-19 09:37:25.147
400875,333551,Entire home/apt,Manhattan,Lower East Side,1,5.0,2,1.0,157.0,1,40.720835,-73.98235,2014-10-19 15:38:58.011
401039,2001830,Private room,Bronx,Claremont Village,36,4.5,4,1.0,54.0,4,40.834201,-73.903513,2014-10-18 22:52:09.569
401044,1195763,Entire home/apt,Brooklyn,Clinton Hill,12,5.0,6,3.0,400.0,2,40.695125,-73.969735,2014-10-18 23:27:54.951
401579,462379,Entire home/apt,Brooklyn,Gowanus,9,4.5,10,2.0,407.0,1,40.678079,-73.992681,2014-10-19 10:03:42.838
401987,423644,Entire home/apt,Manhattan,Chinatown,0,,3,3.0,185.0,10,40.715603,-73.999176,2014-10-18 15:51:25.388
402077,1688799,Entire home/apt,Manhattan,Midtown,3,5.0,4,2.0,290.0,7,40.744678,-73.981517,2014-10-19 00:15:12.081
402201,2007638,Entire home/apt,Manhattan,East Village,75,4.5,6,2.0,174.0,2,40.727642,-73.985343,2014-10-18 11:41:06.711
402273,2008053,Private room,Brooklyn,Bushwick,80,5.0,2,1.0,75.0,1,40.698732,-73.92699,2014-10-18 18:32:55.474
402415,2004453,Entire home/apt,Queens,Long Island City,84,4.5,3,1.0,87.0,1,40.7584,-73.929081,2014-10-19 15:59:09.497
403056,2010724,Private room,Manhattan,East Harlem,25,5.0,3,1.0,99.0,2,40.7933,-73.948014,2014-10-18 19:54:32.615
403068,1417227,Private room,Manhattan,Chelsea,83,5.0,1,1.0,122.0,1,40.749866,-73.993288,2014-10-18 21:00:21.993
403264,1386983,Private room,Manhattan,Midtown,51,4.5,3,1.0,168.0,3,40.745301,-73.990563,2014-10-18 15:36:19.229
403319,2011899,Entire home/apt,Brooklyn,Crown Heights,1,5.0,4,1.0,99.0,2,40.667657,-73.956215,2014-10-18 20:31:50.778
403666,101689,Entire home/apt,Brooklyn,Gowanus,1,4.5,4,1.0,161.0,6,40.676602,-73.983904,2014-10-19 13:32:37.883
404502,242506,Private room,Brooklyn,Williamsburg,81,4.5,2,1.0,103.0,2,40.710088,-73.965204,2014-10-18 11:22:48.440
404923,2017752,Entire home/apt,Brooklyn,Windsor Terrace,97,4.5,2,1.0,93.0,3,40.647913,-73.979044,2014-10-19 11:27:05.012
405025,2018042,Entire home/apt,Queens,Long Island City,13,5.0,4,1.0,203.0,4,40.754529,-73.933768,2014-10-18 12:36:51.804
405408,2020431,Entire home/apt,Manhattan,SoHo,30,5.0,2,1.0,290.0,3,40.720575,-73.999763,2014-10-19 00:32:29.836
406056,814964,Private room,Brooklyn,Williamsburg,19,4.5,2,1.0,97.0,1,40.717421,-73.940176,2014-10-18 13:18:11.553
406926,2027134,Entire home/apt,Manhattan,Lower East Side,24,5.0,2,1.0,289.0,7,40.723028,-73.992918,2014-10-18 22:46:45.348
406992,1952186,Entire home/apt,Brooklyn,Williamsburg,4,4.5,4,1.0,203.0,3,40.711214,-73.946695,2014-10-19 13:21:26.619
407469,2015914,Private room,Brooklyn,Bushwick,65,4.5,3,1.0,87.0,3,40.689789,-73.916612,2014-10-19 10:14:42.460
407993,242506,Private room,Brooklyn,Williamsburg,9,4.0,6,1.0,220.0,2,40.709745,-73.966277,2014-10-19 11:17:24.980
408099,2032340,Entire home/apt,Manhattan,Hell's Kitchen,12,5.0,2,1.0,300.0,3,40.758732,-73.993246,2014-10-18 12:47:49.652
408126,333176,Entire home/apt,Manhattan,West Village,30,5.0,2,1.0,232.0,7,40.734117,-74.010446,2014-10-18 15:26:10.752
408133,2010787,Entire home/apt,Manhattan,Lower East Side,18,4.5,4,1.0,290.0,3,40.718653,-73.992473,2014-10-18 16:01:16.388
408483,2031906,Private room,Manhattan,Lower East Side,49,5.0,1,1.0,110.0,3,40.719073,-73.985009,2014-10-19 09:22:05.642
408983,520189,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,12,5.0,6,2.0,242.0,3,40.659371,-73.959062,2014-10-18 23:45:21.180
409262,1621363,Entire home/apt,Brooklyn,Boerum Hill,15,5.0,6,2.0,581.0,18,40.685992,-73.988264,2014-10-19 10:20:40.675
409293,2010724,Private room,Manhattan,East Harlem,37,4.5,2,1.0,99.0,1,40.79493,-73.949945,2014-10-19 13:03:20.168
410367,2042927,Entire home/apt,Brooklyn,South Slope,7,4.5,4,1.0,139.0,1,40.66214,-73.980659,2014-10-19 17:38:17.836
410653,2044334,Entire home/apt,Manhattan,Upper West Side,76,5.0,3,1.0,174.0,3,40.778303,-73.988424,2014-10-18 12:08:50.087
410694,2044557,Entire home/apt,Manhattan,Harlem,24,4.5,3,1.0,131.0,4,40.822349,-73.944254,2014-10-18 16:07:21.401
410704,1621363,Entire home/apt,Manhattan,East Village,6,5.0,4,1.0,330.0,18,40.724871,-73.980225,2014-10-18 16:59:40.461
411525,1697784,Private room,Brooklyn,Williamsburg,35,5.0,2,1.0,115.0,1,40.714716,-73.96225,2014-10-18 21:56:34.244
411918,2050338,Entire home/apt,Brooklyn,Crown Heights,46,4.5,6,3.0,185.0,3,40.669235,-73.944057,2014-10-18 10:43:51.285
412061,2051075,Entire home/apt,Brooklyn,Crown Heights,24,5.0,3,2.0,203.0,3,40.672594,-73.954891,2014-10-19 00:16:26.689
